  2018	    10	     2	    23	  2.79	 54.56	279.52	  0.00	  0.00	903.26	109.74	 90.17	 90.17	  0.28
  2018	    10	     3	     0	  2.50	 39.81	279.65	  0.00	  0.00	629.52	 76.48	 87.38	 87.38	  0.28
  2018	    10	     3	     1	  3.85	 13.20	279.99	  0.00	  0.00	406.60	 49.40	 86.09	 86.09	  0.28
  2018	    10	     3	     2	  3.85	 26.42	279.61	  0.00	  0.00	372.72	 45.28	 83.20	 83.20	  0.28
  2018	    10	     3	     3	  4.36	 15.86	279.45	  0.00	  0.00	379.85	 46.15	 85.45	 85.45	  0.28
  2018	    10	     3	     4	  4.87	  7.71	279.45	  0.00	  0.00	683.91	 83.09	 86.40	 86.40	  0.28
  2018	    10	     3	     5	  3.93	354.10	279.59	  0.00	  0.00	2795.39	339.61	 87.81	 87.81	  0.28
  2018	    10	     3	     6	  4.81	354.30	279.27	  0.60	  0.00	6751.74	820.26	 84.72	 84.72	  0.28
  2018	    10	     3	     7	  5.94	352.30	279.30	 20.68	  0.00	7658.57	930.43	 84.74	 84.74	  0.28
  2018	    10	     3	     8	  5.49	351.10	279.63	 84.61	  0.00	6428.06	780.94	 85.37	 85.37	  0.28
  2018	    10	     3	     9	  5.48	342.00	280.37	189.75	  0.00	4930.94	599.06	 85.79	 85.79	  0.28
  2018	    10	     3	    10	  5.05	343.40	280.38	158.13	  0.00	4702.68	571.32	 84.80	 84.80	  0.28
  2018	    10	     3	    11	  5.36	340.70	281.94	252.80	  0.00	4797.19	582.81	 85.21	 85.21	  0.28
  2018	    10	     3	    12	  5.09	335.20	281.89	313.77	  0.00	5100.36	619.64	 85.93	 85.93	  0.28
  2018	    10	     3	    13	  5.55	332.60	282.71	353.30	  0.00	5260.86	639.14	 86.25	 86.25	  0.28
  2018	    10	     3	    14	  5.92	325.40	283.00	358.23	  0.00	6004.52	729.48	 85.21	 85.21	  0.28
  2018	    10	     3	    15	  5.08	323.90	283.21	330.63	  0.00	7423.17	901.83	 84.48	 84.48	  0.28
  2018	    10	     3	    16	  3.38	331.30	282.57	164.91	  0.00	8524.38	1035.62	 79.27	 79.27	  0.28
  2018	    10	     3	    17	  3.54	341.90	281.45	 57.88	  0.00	7556.03	917.97	 80.34	 80.34	  0.28
  2018	    10	     3	    18	  1.55	344.70	280.34	  2.71	  0.00	5609.51	681.49	 86.19	 86.19	  0.28
  2018	    10	     3	    19	  0.95	334.00	278.95	  0.00	  0.00	4274.67	519.33	 86.21	 86.21	  0.28
  2018	    10	     3	    20	  1.12	249.40	277.46	  0.00	  0.00	3196.64	388.36	 87.12	 87.12	  0.28
  2018	    10	     3	    21	  0.99	240.50	276.06	  0.00	  0.00	2408.41	292.59	 89.06	 89.06	  0.28
  2018	    10	     3	    22	  0.83	302.00	275.78	  0.00	  0.00	1594.31	193.69	 90.23	 90.23	  0.28
  2018	    10	     3	    23	  0.57	356.90	275.74	  0.00	  0.00	967.46	117.54	 86.77	 86.77	  0.28
  2018	    10	     4	     0	  1.45	303.60	275.01	  0.00	  0.00	668.75	 81.25	 88.88	 88.88	  0.28
  2018	    10	     4	     1	  2.58	349.40	274.76	  0.00	  0.00	423.54	 51.46	 87.39	 87.39	  0.28
  2018	    10	     4	     2	  2.94	353.20	275.48	  0.00	  0.00	362.91	 44.09	 87.22	 87.22	  0.28
  2018	    10	     4	     3	  2.06	294.60	276.19	  0.00	  0.00	413.74	 50.26	 89.06	 89.06	  0.28
  2018	    10	     4	     4	  2.17	304.60	275.80	  0.00	  0.00	740.09	 89.91	 88.66	 88.66	  0.28
  2018	    10	     4	     5	  2.30	310.40	275.25	  0.00	  0.00	2761.51	335.49	 88.55	 88.55	  0.28
  2018	    10	     4	     6	  2.13	302.40	275.12	  1.89	  0.00	6663.46	809.54	 84.63	 84.63	  0.28
